z,zrel,T
-2871.1,0.051503138420878836,-12.691
-2881.1,0.04819953749587058,-12.368
-2891.1,0.044895936570862216,-12.183
-2901.1,0.04159233564585396,-11.858
-2911.1,0.03828873472084571,-11.647
-2921.1,0.03498513379583745,-11.349
-2931.1,0.0316815328708292,-11.074
-2941.1,0.028377931945820944,-10.797
-2951.1,0.02507433102081269,-10.551
-2961.1,0.021770730095804436,-10.283
-2971.1,0.01846712917079618,-10.019
-2981.1,0.015163528245787927,-9.738
-2991.1,0.011859927320779673,-9.476
-3001.1,0.008556326395771419,-9.219
-3011.1,0.005252725470763164,-8.9
-3021.1,0.00194912454575491,-8.699
-3027.6,-0.0001982160555005219,-8.397
