z,zrel,A,log10A
2257.75,0.11112204724409447,12.839199999999998,1.1085379640436201
2257.842,0.11108582677165346,11.323199999999998,1.0539691782611826
2257.933,0.11104999999999998,11.892,1.0752549005329002
2258.025,0.11101377952755898,15.578,1.1925116995035012
2258.117,0.11097755905511808,12.6988,1.1037626833180627
2258.208,0.11094173228346449,10.1552,1.0066884809698813
2263.25,0.10895669291338583,145.24,2.1620862402408547
2263.342,0.10892047244094483,80.8124,1.907478004814105
2263.433,0.10888464566929135,116.2628,2.0654407780209048
2263.525,0.10884842519685034,40.358,1.6059296359968462
2263.617,0.10881220472440933,37.9928,1.5797013014446608
2263.708,0.10877637795275585,43.708,1.6405609344046366
2268.75,0.1067913385826772,34.9864,1.5438992571279517
2268.842,0.10675511811023619,19.1728,1.282685541973042
2268.933,0.10671929133858271,16.736399999999996,1.2236620469503743
2269.025,0.1066830708661417,16.616,1.2205264835270426
2269.117,0.1066468503937007,21.156399999999998,1.3254417695471041
2269.208,0.10661102362204722,22.3344,1.3489742899088546
2285.25,0.10029527559055118,33.4748,1.5247179909370456
2285.342,0.10025905511811017,23.2756,1.366900885070374
2285.433,0.1002232283464567,12.057199999999998,1.0812464648742075
2285.525,0.10018700787401569,21.5624,1.3336970982933425
2285.617,0.10015078740157468,37.5404,1.5744988957991064
2285.708,0.1001149606299212,33.5252,1.5253713773853008
2307.25,0.09163385826771653,27.9884,1.4469780720627199
2307.342,0.09159763779527552,20.451199999999996,1.3107187958684616
2307.433,0.09156181102362204,24.897999999999996,1.396164462603818
2307.525,0.09152559055118104,31.021600000000003,1.4916641936468662
2307.617,0.09148937007874003,20.3224,1.307974995206757
2307.708,0.09145354330708655,16.1548,1.208301585725124
2329.25,0.08297244094488188,13.665599999999998,1.1356287045225422
2329.342,0.08293622047244087,9.2872,0.9678847981873268
2329.433,0.08290039370078739,14.632799999999998,1.165327436733526
2329.525,0.08286417322834638,12.2392,1.087753031621624
2329.617,0.08282795275590549,24.2236,1.3842386864516234
2329.708,0.0827921259842519,23.996399999999998,1.380146092653019
2351.25,0.07431102362204722,37.068,1.5689991543490756
2351.342,0.07427480314960622,27.8896,1.4454422855446978
2351.433,0.07423897637795274,17.4412,1.2415763622163603
2351.525,0.07420275590551173,21.584,1.3341319323278291
2351.617,0.07416653543307083,22.2248,1.3468378614628498
2351.708,0.07413070866141724,23.080799999999996,1.363250857757708
2362.8,0.06976377952755897,9.1856,0.9631075295235441
2362.892,0.06972755905511818,21.6556,1.3355702209949436
2362.983,0.06969173228346448,28.8672,1.4604046611400858
2363.075,0.0696555118110237,22.077199999999998,1.3439439919892784
2363.167,0.06961929133858269,22.7604,1.3571798902479133
2363.258,0.06958346456692921,12.960799999999999,1.1126318090085439
2363.9,0.06933070866141733,36.1464,1.5580650502339062
2363.992,0.06929448818897632,66.2696,1.8213143492191788
2364.083,0.06925866141732284,72.8764,1.8625869109085387
2364.175,0.06922244094488184,39.0648,1.5917856051944566
2364.267,0.06918622047244105,24.520399999999995,1.389527550527284
2364.358,0.06915039370078735,45.852,1.6613582837360337
2364.45,0.06911417322834656,52.4408,1.719669308360064
2364.542,0.06907795275590556,42.6568,1.6299882727151873
2364.633,0.06904212598425208,49.2836,1.6927024240555315
2364.725,0.06900590551181107,54.1732,1.7337844900323824
2364.817,0.06896968503937007,33.506,1.5251225841582488
2364.908,0.06893385826771659,49.4344,1.694029267362991
2367.75,0.0678149606299212,61.9732,1.7922039216210623
2367.842,0.06777874015748031,68.3036,1.8344435941490635
2367.933,0.06774291338582672,49.4312,1.6940011535935389
2368.025,0.06770669291338582,73.7296,1.8676418777622605
2368.117,0.06767047244094482,67.84439999999998,1.8315140060197974
2368.208,0.06763464566929134,119.0924,2.075884047432593
2373.25,0.06564960629921257,96.0256,1.9823870294625723
2373.342,0.06561338582677156,200.5936,2.3023170726075106
2373.433,0.06557755905511808,147.4752,2.1687189938144855
2373.525,0.06554133858267708,233.70439999999996,2.3686668890192353
2373.617,0.06550511811023618,100.9564,2.0041338556875967
2373.708,0.06546929133858259,113.2192,2.0539200818609493
2395.25,0.05698818897637792,183.4548,2.2635290793312226
2395.342,0.05695196850393702,161.39559999999997,2.207891690722063
2395.433,0.05691614173228343,97.3252,1.9882253048516136
2395.525,0.056879921259842536,207.66079999999997,2.3173545227728125
2395.617,0.05684370078740153,222.30799999999996,2.346955091548924
2395.708,0.05680787401574805,201.508,2.304292292595675
2417.8,0.04811023622047239,248.31319999999997,2.394999806686209
2417.892,0.04807401574803161,194.0636,2.2879440835511087
2417.983,0.048038188976377905,197.1176,2.2947254027758195
2418.075,0.04800196850393712,343.85159999999996,2.536371049528861
2418.167,0.047965748031496114,470.75239999999997,2.6727925428238053
2418.258,0.047929921259842634,451.52799999999996,2.6546846868055534
2442.0,0.03858267716535435,128.1308,2.107653537724578
2442.092,0.038546456692913345,332.0868,2.521251613324694
2442.183,0.038510629921259865,148.9748,2.173112811052994
2442.275,0.03847440944881886,55.24999999999999,1.7423322823571483
2442.367,0.03843818897637785,26.188,1.418102332249959
2442.458,0.03840236220472437,20.8092,1.3182553842835185
2442.458,0.03840236220472437,20.0568,1.3022616438787797
2442.55,0.038366141732283365,25.2488,1.4022407422264616
2442.642,0.03832992125984258,17.6808,1.2475019115664903
